1,(单选题)下列表述中，不是反映货币市场基金风险的指标是()。,<p>A组合平均剩余期限</p><p>B融资比例</p><p>C浮动利率债券投资情况</p><p>D日每万份基金净收益</p>,4,D,货币市场基金风险的指标主要有投资组合平均剩余期限、融资比例、浮动利率债券投资情等。“日每万份基金净收益”是反映收益水平的指标。,0,0
1,(单选题)依据有效市场假设理论，证券市场分类不包括（）。,<p>A半强式有效市场</p><p>B强式有效市场</p><p>C半弱式有效市场</p><p>D弱式有效市场</p>,4,C,依据有效市场假设理论，可以将证券市场分为3种市场。,0,0
1,(单选题)下列关于UCITS系列指令的发展历程，说法错误的是（）。,"<p>AUCITS一号指令规范了UCITS的批准、投资政策、信息披露和跨市场营销以及单位信托、投资公司、托管机构的组织架构等内容</p><p>B2005年，UCITS三号指令又加入一个重要的新指令,允许基金组合在满足特定的披露要求后投资股权挂钩的掉期协议等衍生金融工具</p><p>C欧盟在2001年年底通过了修订版的UCITS指令，也就是后来常被提到的UCITS三号指令</p><p>D2009年1月,UCITS四号指令在欧洲议会获得通过</p>",4,B,2002年，UCITS三号指令又加入一个重要的新指令，允许基金组合在满足待定的披露要求后投资股权挂钩的掉期协议等衍生金融工具。,0,0
1,(单选题)人民币合格境外机构投资者，简称为（）。,<p>ARQFII</p><p>BQDII</p><p>CQFII</p><p>DRQDII</p>,4,A,人民币合格境外机构投资者，简称为RQFII。,0,0
1,(单选题)封闭式基金年度收益分配比例不得低于基金年度已实现收益的（）。,<p>A0.9</p><p>B0.8</p><p>C0.5</p><p>D0.2</p>,4,A,封闭式基金年度收益分配比例不得低于基金年度已实现收益的90％,0,0
1,(单选题)已知某基金近两年来累计收益率为20%，那么应用几何平均收益率计算的该基金的年平均收益率应为（）%。,<p>A7.5</p><p>B9.5</p><p>C8.5</p><p>D10.5</p>,4,B,（1＋20%）P1/2P－1＝9.5%。,0,0
1,(单选题)任何一家外资金融机构在中国境内的分支机构的远期交易净买入总余额不得超过其人民币营运资金的（）。,<p>A0.4</p><p>B0.6</p><p>C0.8</p><p>D1</p>,4,D,任何一家外资金融机构在中国境内的分支机构的远期交易净买入总余额不得超过人民币营运资金的100％,0,0
1,(单选题)合格境外机构投资者应自投资额度获批之日起多长时间内汇入投资本金？（）,<p>A1年</p><p>B6个月</p><p>C3个月</p><p>D1个月</p>,4,B,合格境外机构投资者应自投资额度获批之日起6个月内汇入投资本金。,0,0
1,(单选题)李先生拟在5年后用200000元购买一辆车，银行年复利率为12%，李先生现在应存入银行（）元。,<p>A120000</p><p>B134320</p><p>C150000</p><p>D113485</p>,4,D,200000（1＋12%）P5P＝113485元。,0,0
1,(单选题)假设今天发行一年期债券，面值100元人民币，票面利率为4.25%，每年付息一次，如果到期收益率为4%，则债券价格为（）。,<p>A100.80元</p><p>B100.50元</p><p>C96.15元</p><p>D100.24元</p>,4,D,100（1＋4.25%）（1＋4%）＝100.24（元）。,0,0
1,(单选题)上海证券交易所规定的维持担保比例下限为（）。,<p>A1</p><p>B0.5</p><p>C1.3</p><p>D1.5</p>,4,C,上海证券交易所规定的维持担保比例下限为130%。,0,0
1,(单选题)某基金的份额净值在第一年年初时为1元，到了年底基金份额净值达到2元，但时隔一年，在第二年年末它又跌回到了1元。假定这期间基金没有分红，则该基金的几何平均收益率为（）。,<p>A10</p><p>B5</p><p>C0</p><p>D15</p>,4,C,（21）（11）－1＝0。,0,0
1,(单选题)封闭式基金的利润分配，每年不得少于（）次。,<p>A1</p><p>B2</p><p>C3</p><p>D4</p>,4,A,"封闭式基金的利润分配,每年不得少于1次。",0,0
1,(单选题)当两种证券投资收益率之间完全正相关时，两种证券之间的相关系数为（）。,<p>A-1</p><p>B0</p><p>C1</p><p>D大于1</p>,4,C,完全正相关，相关系数等于1。,0,0
1,(单选题)我国股票基金大部分按照（）的比例计提基金管理费。,<p>A0.005</p><p>B0.01</p><p>C0.015</p><p>D0.02</p>,4,C,我国股票基金大部分按照1.50％的比例计提基金管理费。,0,0
1,(单选题)对于B股，中国结算公司要收取结算费，在深圳证券交易所，称为结算登记费，是成交金额的（），但最高不超过（）港元。,<p>A0.5％，500</p><p>B0.5‰，500</p><p>C0.5％，1000</p><p>D0.5‰，1000</p>,4,B,对于B股，虽然没有过户费，但中国结算公司要收取结算费。在上海证券交易所，结算费是成交金额的0.5‰，在深圳证券交易所，称为“结算登记费”，是成交金额的0.5‰，但最高不超过500港元。,0,0
