1,(单选题)由（）向深圳证券交易所提交LOF上市交易申请。,<p>A基金注册登记机构</p><p>B基金管理人</p><p>C基金托管人</p><p>D基金销售机构</p>,4,B,LOF完成登记托管手续后，由基金管理人向深圳证券交易所提交上市申请，申请在交易所挂牌上市。,0,0
1,(单选题)目前我国公募证券投资基金全部是（），而美国的绝大多数证券投资基金则是（）。,<p>A公司型基金；契约型基金</p><p>B契约型基金；封闭式基金</p><p>C契约型基金；公司型基金</p><p>D公司型基金；开放式基金</p>,4,C,目前我国公募证券投资基金全部是契约型基金，而美国的绝大多数证券投资基金则是公司型基金。,0,0
1,(单选题)任何一家市场参与者的单只债券的远期交易卖出和买入总余额分别不得超过该只债券流通量的（），远期交易卖出总余额不得超过其可用自由债券总余额的（）。,<p>A20%；200%</p><p>B20%；100%</p><p>C50%；200%</p><p>D10%；100%</p>,4,A,任何一家市场参与者的单只债券的远期交易卖出和买入总余额分别不得超过该只债券流通量的20%，远期交易卖出总余额不得超过其可用自由债券总余额的200%。,0,0
1,(单选题)混合基金的风险（）股票基金，预期收益则要（）债券基金。,<p>A高于；高于</p><p>B高于；低于</p><p>C低于；低于</p><p>D低于；高于</p>,4,D,混合基金的风险低于股票基金，预期收益则要高于债券基金。,0,0
1,(单选题)南方保本基金的保本期为（）年。,<p>A1</p><p>B5</p><p>C3</p><p>D10</p>,4,C,南方保本基金的保本期为3年。,0,0
1,(单选题)《证券投资基金销售管理办法》规定：（）可以办理其募集的基金产品的销售业务。,<p>A监管机构</p><p>B基金管理人</p><p>C基金托管人</p><p>D证券登记结算公司</p>,4,B,《证券投资基金销售管理办法》规定：基金管理人可以办理其募集的基金产品的销售业务。,0,0
1,(单选题)对在（）内连续两次被出具监管警示函仍未改正的基金管理公司或基金代销机构，该公司或机构在分发或公布基金宣传推介材料前，应当事先将材料报送中国证监会。,<p>A6个月</p><p>B30日</p><p>C3个月</p><p>D10日</p>,4,A,对在6个月内连续两次被出具监管警示函仍未改正的基金管理公司或基金代销机构，该公司或机构在分发或公布基金宣传推介材料前，应当事先将材料报送中国证监会。,0,0
1,(单选题)开放式基金所特有的风险是（）。,<p>A合规风险</p><p>B技术风险</p><p>C巨额赎回风险</p><p>D基金自身的管理风险</p>,4,C,巨额赎回风险是开放式基金所特有的一种风险。,0,0
1,(单选题)下列那些不属于基金销售机构工作人员从事的工作范围？（）,<p>A办理基金份额申购和赎回</p><p>B宣传推介基金</p><p>C发售基金份额</p><p>D分析基金走势</p>,4,D,基金销售机构人员是指基金管理公司、基金管理公司委托的基金销售机构中从事宣传推介基金、发售基金份额、办理基金份额申购和赎回等相关活动的人员。,0,0
1,(单选题)不收取销售服务费的，对持有持续期少于7日的投资人收取不低于（）的赎回费，并将上述赎回费全额计入基金财产。,<p>A0.015</p><p>B0.0075</p><p>C0.01</p><p>D0.005</p>,4,A,不收取销售服务费的，对持有持续期少于7日的投资人收取不低于1.5%的赎回费，并将上述赎回费全额计入基金财产。,0,0
1,(单选题)下列不属于基金销售人员从事基金销售活动禁止性情形的是（）。,<p>A向他人提供基金未公开的信息</p><p>B接受投资者全权委托，代理客户进行基金认购、申购、赎回等交易</p><p>C不得同意或默许他人以其本人或所在机构的名义从事基金销售业务</p><p>D私挪用投资者的交易资金或基金份额</p>,4,C,B选项属于基金销售人员从事基金销售活动禁止性情形应当为同意或默许他人以其本人或所在机构的名义从事基金销售业务。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)其他基金销售机构的基金宣传推介材料应当自向公众分发或发布之日起（）个工作日内报主要经营活动所在地中国证监会派出机构备案。,<p>A3</p><p>B10</p><p>C5</p><p>D15</p>,4,C,其他基金销售机构的基金宣传推介材料应当自向公众分发或发布之日起5个工作人内报主要经营活动所在地中国证监会派出机构备案。,0,0
1,(单选题)负责基金销售业务的管理人人员应（）。,<p>A取得基金从业资格</p><p>B具有大学本科以上学历</p><p>C6个月内未因重大违法违规行为受到行政处罚</p><p>D有相关的基金从业经验</p>,4,A,负责基金销售业务的管理人员应取得基金从业资格。,0,0
1,(单选题)基金经营机构应妥善保存客户交易终端信息和开户资料电子化信息，保存期限不得少于（）年。,<p>A20</p><p>B5</p><p>C10</p><p>D3</p>,4,A,基金经营机构应妥善保存客户交易终端信息和开户资料电子化信息，保存期限不得少于20年。,0,0
1,(单选题)下列对基金管理公司使用基金宣传推介材料的情形，实行行政监管处罚措施中，错误的是（）。,<p>A暂停办理相关业务</p><p>B提示改正</p><p>C出具监管警示函</p><p>D罚款</p>,4,D,可采取的行政监管处罚措施有：①提示基金管理公司或基金代销机构进行整改；②对基金管理公司或基金代销机构出具监管警示函；③责令基金监管公司或基金代销机构进行整改；④暂停办理相关业务等。,0,0
1,(单选题)基金管理人发售基金份额、募集基金，可以收取（）。,<p>A申购费</p><p>B过户费</p><p>C手续费</p><p>D认购费</p>,4,D,基金管理人发售基金份额、募集基金，可以收取认购费。,0,0
1,(单选题)基金持有人与基金管理人之间是（）关系。,<p>A投资</p><p>B信托</p><p>C中介服务</p><p>D控股</p>,4,B,基金持有人与基金管理人之间是信托关系。,0,0
1,(单选题)下列属于外部风险的是（）。,<p>A决策失误</p><p>B执行不力</p><p>C法律法规</p><p>D操作风险</p>,4,C,外部风险主要包括法律法规、经济、社会、文化与自然等方面。,0,0
1,(单选题)（）指内部控制应当包括公司的各项业务、各个部门和各级人员，并涵盖到决策、执行、监督、反馈等各个环节。,<p>A全面性</p><p>B相互制约</p><p>C健全性</p><p>D独立性</p>,4,C,健全性指内部控制应当包括公司的各项业务、各个部门和各级人员，并涵盖到决策、执行、监督、反馈等各个环节。,0,0
1,(单选题)下列属于内部风险的是（）。,<p>A决策失误</p><p>B经济</p><p>C文化</p><p>D法律法规</p>,4,A,内部风险主要来自决策失误、执行不力、操作风险等。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
1,(单选题)下列属于后台部门的是（）。,<p>A行政管理部</p><p>B人事部</p><p>C清算部</p><p>D以上选项都正确</p>,4,D,后台部门包括行政管理、人事部、清算、信息技术等部门。,0,0
1,(单选题)从内部控制的目标来看，内部控制系统必须与（）相联系。,<p>A经济市场的发展与完善</p><p>B确保信息收集、处理和报告正确性的控制</p><p>C法律法规的颁布及实施</p><p>D公司规章制度的制定与实施</p>,4,B,内部控制系统必须与确保信息收集、处理和报告正确性的控制相联系。,0,0
1,(单选题)（）起，《证券投资基金管理公司内部控制指导意见》正式出台。,<p>A1999年12月1日</p><p>B2002年2月1日</p><p>C2001年9月1日</p><p>D2005年3月1日</p>,4,B,2002年2月，《证券投资基金管理公司内部控制指导意见》正式出台。,0,0
1,(单选题)（）和（）独立于其他部门，对内部控制制度的执行情况实行严格检查和反馈。,<p>A公司督察长；独立董事</p><p>B公司督察长；内部监察稽核部门</p><p>C独立董事；内部监察稽核部门</p><p>D理事长；内部监察稽核部门</p>,4,B,公司督察长和内部监察稽核部门独立于其他部门，对内部控制制度的执行情况实行严格检查和反馈。,0,0
1,"(单选题)关于基金信息披露的说法,不正确的是（）。",<p>A加强基金信息披露可以防止信息的滥用</p><p>B基金信息披露是自愿性信息披露</p><p>C有利于投资的价值判断</p><p>D有利于防止利益冲突与利益输送</p>,4,B,基金信息披露是强制性信息披露。（本题本题出自金考必过，网址：www.jinkaobiguo.com，最好的刷题网站。）,0,0
