1,(单选题)下列各项中，不属于公司信贷的基本要素的是()。 ,<p>A交易对象 </p><p>B信贷产品 </p><p>C信贷期限 </p><p>D风险控制</p>,4,D,公司信贷的基本要素主要包括交易对象、信贷产品、信贷金额、信贷期限、贷款利率和费率、清偿计 划、担保方式和约束条件等。选项D说法错误。,0,0
1,(单选题)商业银行对抵债资产的账实核对时间至少应为()一次。 ,<p>A每半年 </p><p>B每季度 </p><p>C每月 </p><p>D每旬</p>,4,B,商业银行要根据抵债资产的性质和状况定期或不定期进行检查和维护，及时掌握抵债资产实物形态及 价值形态的变化情况，及时发现影响抵债资产价值的风险隐患并采取有针对性的防范和补救措施。商 业银行每个季度应至少组织一次对抵债资产的账实核对，并做好核对记录。核对应做到账簿一致和账 实相符，若有不符的，应查明原因，及时报告并据实处理。,0,0
1,(单选题)下列不属于客户信用分析的5Ps分析系统的是()。 ,<p>A还款来源因素 </p><p>B保障因素 </p><p>C资金用途因素 </p><p>D定量模型因素</p>,4,D,5Ps分析系统包括：个人因素(PersonalFactor)、资金用途因素（PurposeFactor）、还款来源因素 (PaymentFactor)、保障因素(ProtectionFactor)、企业前景因素(PerspectiveFactor)。,0,0
1,(单选题)商业银行对项目的组织机构条件进行评估，就是要了解与项目实施有关的机构现状，并提出加强和改善 的建议，以保证项目目标的实现。项目的组织机构不包括()。 ,<p>A项目的经营机构 </p><p>B项目的协作机构 </p><p>C项目的实施机构 </p><p>D项目的审批机构</p>,4,D,项目组织机构包括：①项目实施机构；②项目经营机构；③项目协作机构。,0,0
1,(单选题)尽管借款人目前有能力偿还贷款本息，但存在一些可能对偿还产生不利影响的因素。此类贷款按贷款五 级分类划分属于()。 ,<p>A关注 </p><p>B可疑 </p><p>C次级 </p><p>D损失</p>,4,A,关注类贷款是指尽管借款人目前有能力偿还贷款本息，但存在一些可能对偿还产生不利影响因素的贷 款。,0,0
1,(单选题)在银团贷款中，贷款协议签订后的日常管理工作主要由()负责。 ,<p>A副牵头行 </p><p>B牵头行 </p><p>C参加行 </p><p>D代理行</p>,4,D,中国银监会关于印发《银团贷款业务指引》的通知中规定：银团贷款的日常管理工作主要由代理行负 责。牵头行在本行贷款存续期内应协助代理行跟踪了解项目的进展情况，及时发现银团贷款可能出现 的问题，并以书面形式尽快通报银团贷款成员。,0,0
1,(单选题)在项目财务分析的财务预测审查中，下列税金中，不应该从销售收入中扣除的是()。 ,<p>A城市维护建设税 </p><p>B企业所得税 </p><p>C资源税 </p><p>D营业税</p>,4,B,评估中对税金的审查主要包括以下三方面：项目所涉及的税种是否都已计算；计算公式是否正确；所 采用的税率是否符合现行规定。从销售收入中扣除的有增值税、消费税、营业税、资源税、城市维护 建设税、土地增值税、教育费附加。所以本题选B。,0,0
1,(单选题)商业银行中，经风险管理部及业务经办部门认定有特殊保存价值的项目档案，其保管期限为()。 ,<p>A永久保存 </p><p>B20年 </p><p>C10年 </p><p>D5年</p>,4,A,贷款档案是指已结清贷款的文件材料，经过整理立卷形成的档案。贷款档案的保管期限自贷款结清 （核销）后的第2年起计算。其中：①5年期，一般适用于短期贷款，结清后原则上再保管5年；②20年 期，一般适用于中、长期贷款，结清后原则上再保管20年；③永久，经风险管理部及业务经办部门认 定有特殊保存价值的项目可列为永久保存。,0,0
1,(单选题)资金结构是指借款人全部资金来源中，()所占的比重及相互关系。 ,<p>A负债和资产</p><p>B负债和所有者权益 </p><p>C所有者权益和资产 </p><p>D流动负债和资产</p>,4,B,资金结构指借款人全部资金来源中负债和所有者权益所占的比重和相互间的比例关系。所以本题选择 B。,0,0
1,(单选题)下列主体中，()一般不具备贷款保证人资格。 ,<p>A会计师事务所 </p><p>B出版社 </p><p>CIT企业 </p><p>D地方政府部门</p>,4,D,《担保法》规定国家机关不得作保证人，但经国务院批准对特定事项作保证人的除外。,0,0
1,(单选题)在“三个办法一个指引”中，实行“实贷实付”的根本目的是()。 ,<p>A满足有效信贷需求 </p><p>B防止贷款资金闲置 </p><p>C防范信贷风险 </p><p>D防止贷款诈骗</p>,4,A,满足有效信贷需求是“实贷实付”的根本目的；按进度发放贷款是“实贷实付”的基本要求；受托支 付是“实贷实付”的重要手段；贷放分控是“实贷实付”的内部治理机制；协议承诺是“实贷实付” 的外部执行依据。,0,0
1,(单选题)客户经理制是一种()的业务组织架构。,<p>A以产品为导向</p><p>B以产品、市场和客户为中心</p><p>C以方便银行为目标</p><p>D以市场和客户为中心</p>,4,D,客户经理制是现代商业银行在开拓业务经营中建立的以客户为中心，集推销金融产品、传递市场信 息、拓展管理客户于一体，为客户提供全方位服务的一种金融服务方式。推行客户经理制势必打破传 统的以产品为导向的组织形式，向以市场和客户为中心的业务组织管理架构转变。,0,0
1,(单选题)在贷款项目评估中，效益成本评比法不包括()。 ,<p>A净现值比较法 </p><p>B获利指数比较法 </p><p>C盈亏平衡点比较法 </p><p>D最低成本分析法</p>,4,B,效益成本评比法主要是将各方案的经济效益或成本进行比较，选取经济效益最高或成本最低的方案。 这类评比的具体方法有：盈亏平衡点比较法、净现值比较法和最低成本分析法。,0,0
1,(单选题)下列关于固定资产贷款中借款人提前还款的表述，错误的是()。 ,<p>A借款人应在征得银行同意后，才可以提前还款 </p><p>B如果借款人希望提前归还贷款，应与银行协商 </p><p>C对已提前偿还的部分不得要求再贷 </p><p>D如果借款人提前还款，应一次性偿还全部剩余本金</p>,4,D,提前还款是指借款方在还款期未到之前即先行偿还贷款的行为。提前还款在某些情况下对借款人有利 而对贷款人不利，所以是否允许提前还款以及提前还款的条件应予明确规定。借款人可以提前偿还全 部或部分本金。,0,0
1,(单选题)A企业在B银行有一笔一年期流动资金贷款即将到期，但A企业因季节性因素影响了销售及资金回笼，资 金暂时出现不足，无法偿还在B银行的贷款。下列各项中表述正确的是()。 ,<p>A为确保企业足额还款且不影响其正常生产，B银行可同意企业展期期限为两年 </p><p>BA企业应在到期前向银行提出贷款展期申请 </p><p>C若A企业未向B银行提出展期申请，其贷款自到期之日起，转人次级类贷款 </p><p>DB银行业务部门客户经理对A企业展期条件审查核实后，可直接批准企业展期申请</p>,4,B,贷款人在贷款期间发生的资金周转困难，致使不能按期偿还贷款本金，且符合展期规定的条件，一般 情况下，提前30个工作日向贷款银行申请展期。客户未申请展期或申请展期未得到批准，其贷款从到 期日次日起，转入逾期贷款账户。,0,0
1,(单选题)某公司2012年的主营业务收入5000万元，主营业务支出30万元，全年平均应收账款200万元，假设一年按 365天计算，则该公司的应收账款周转天数为()天。 ,<p>A18.3</p><p>B14.6</p><p>C24.3</p><p>D36.5</p>,4,B,应收账款周转天数=平均应收账款*365天/销售收入=200*365/5000=14.6。,0,0
1,(单选题)贷款人从事项目融资业务，应当以()分析为核心，重点从项目技术可行性、财务可行性和还款来源可靠性 等方面评估项目风险，充分考虑政策变化、市场波动等不确定因素对项目的影响，审慎预测项目的未来 收益和现金流。 ,<p>A盈利能力 </p><p>B营运能力 </p><p>C现金流量 </p><p>D偿债能力</p>,4,D,中国银监会印发《项目融资业务指引》的通知第7条规定，贷款人从事项目融资业务，应当以偿债能力 分析为核心，重点从项目技术可行性、财务可行性和还款来源可靠性等方面评估项目风险，充分考虑 政策变化、市场波动等不确定因素对项目的影响，审慎预测项目的未来收益和现金流。,0,0
1,(单选题)关于速动比率，以下说法不正确的是()。 ,<p>A对企业而言，速动比率越高越好，说明企业有极高的资产变现能力 </p><p>B速动比率用于衡量企业流动资产中可以立即变现用于偿还流动负债的能力 </p><p>C速动比率一般应保持在100%以上 </p><p>D在计算速动比率时，存货、预付账款、待摊费用不计人速动资产</p>,4,A,速动比率并非越高越好，速动比率过高说明流动性过于充裕，企业资金运用效率不高。,0,0
1,(单选题)农产品收购季节到来之际，某企业向银行申请贷款用于农产品收购，这是由()。 ,<p>A长期销售增长引起的借款需求 </p><p>B季节性收购引起的借款需求</p><p>C负债和分红变化引起的借款需求 </p><p>D资产变化引起的借款需求</p>,4,B,无,0,0
1,(单选题)银行在进行利润表分析时，从利润总额出发，减去()，得出当期净利润。 ,<p>A主营业务成本 </p><p>B投资净收益 </p><p>C营业费用 </p><p>D所得税</p>,4,D,银行在进行利润表分析时，从利润总额出发，减去所得税，得出当期净利润。,0,0
1,(单选题)当某项目的累计净现值大于零时，其内部收益率()。 ,<p>A可能等于设定折现率 </p><p>B可能小于零 </p><p>C一定等于零 </p><p>D一定大于设定折现率</p>,4,D,净现值法是将未来所有现金流量贴现为现在的价值，与项目的初始投资支出进行比较，所得差值为累 计净现值。内部收益率是指项目实施后预期未来税后净现值流量的现值与初始投资相等的贴现率，即 使项目的净现值等于零的贴现率。因此当方案的累计净现值大于零时，其内部收益率必然要大于使项 目的净现值等于零时而设定的折现率。,0,0
1,(单选题)在商业银行贷款中，从贷款提款完毕之日起，或最后提款之日开始，至第一个还本付息之日为止的期间 为()。 ,<p>A展期 </p><p>B还款期 </p><p>C提款期 </p><p>D宽限期</p>,4,D,无,0,0
2,(多选题)特定产品要素组合下的信贷服务方式，主要包括()。 ,<p>A贷款 </p><p>B担保 </p><p>C承兑 </p><p>D保函 </p><p>E承诺</p>,5,ABCDE,特定产品要素组合下的信贷服务方式，主要包括贷款、担保、承兑、信用支持、保函、信用证和承诺 等。,0,0
2,(多选题)以下属于费率的类型的有()。 ,<p>A担保费 </p><p>B承诺费 </p><p>C承兑费 </p><p>D银团安排费 </p><p>E开证费</p>,5,ABCDE,费率的类型较多，主要包括担保费、承诺费、承兑费、银团安排费、开证费等。,0,0
2,(多选题)以下属于真实的票据理论缺陷的有()。 ,<p>A局限于短期贷款不利于经济的发展 </p><p>B自偿性贷款随经济周期决定信用量，将加大经济的波动 </p><p>C大量发放缺乏物质保证的贷款，使信用膨胀风险上升 </p><p>D贷款平均期限的延长会增加银行系统的流动性风险 </p><p>E银行危机一旦爆发，其规模和影响范围会越来越大</p>,5,AB,选项AB是真实票据理论的缺陷，选项CD是资产转换理论的缺陷，选项E是预期收入理论的缺陷。,0,0
2,(多选题)按营销渠道场所分类的有()。 ,<p>A代理营销 </p><p>B网点营销 </p><p>C电子银行营销 </p><p>D登门拜访营销 </p><p>E合作营销</p>,5,BCD,公司信贷营销渠道按营销渠道场所分类有：①网点营销；②电子银行营销；③登门拜访营销。,0,0
2,(多选题)银行营销组织设立的原则包括()。 ,<p>A因事设职与因人设职相结合 </p><p>B权责对等 </p><p>C命令统一 </p><p>D公平公正 </p><p>E精简效率</p>,5,ABC,银行营销组织设立的原则包括：①因事设职与因人设职相结合。②权责对等。@命令统一。,0,0
2,(多选题)内部意见反馈包括()。 ,<p>A客户经理面谈访问 </p><p>B面谈情况汇报 </p><p>C撰写会谈纪要 </p><p>D出具贷款意向书 </p><p>E出具贷款承诺</p>,5,BC,内部意见反馈包括BC两个阶段。,0,0
2,(多选题)银行业金融机构应当有效()信贷业务活动中的环境风险和社会风险，建立环境风险和社会风险管理体系， 完善相关信贷政策制度和流程管理。 ,<p>A识别 </p><p>B评估 </p><p>C监测 </p><p>D控制</p><p>E计量</p>,5,ACDE,银行业金融机构应当有效识别、计量、监测、控制信贷业务活动中的环境风险和社会风险，建立环境 风险和社会风险管理体系，完善相关信贷政策制度和流程管理。,0,0
2,(多选题)银行业金融机构应大力促进节能减排和环境保护，从战略高度推进绿色信贷，加大对()的支持，防范环境 风险和社会风险，并以此优化信贷结构，更好地服务实体经济。 ,<p>A环保经济 </p><p>B绿色经济 </p><p>C生态经济 </p><p>D低碳经济 </p><p>E循环经济</p>,5,BDE,银行业金融机构应大力促进节能减排和环境保护，从战略高度推进绿色信贷，加大对绿色经济、低碳 经济、循环经济的支持，防范环境风险和社会风险，并以此优化信贷结构，更好地服务实体经济。,0,0
2,(多选题)银行业金融机构应重点关注其客户及其重要关联方在()活动中可能给环境和社会带来的危害及相关风险。 ,<p>A建设 </p><p>B经营 </p><p>C销售 </p><p>D生产 </p><p>E维修</p>,5,ABD,银行业金融机构应重点关注其客户及其重要关联方在建设、生产、经营活动中可能给环境和社会带来 的危害及相关风险。,0,0
2,(多选题)下列选项中，属于金融企业的有()。 ,<p>A财务公司 </p><p>B金融资产管理公司 </p><p>C城市信用社 </p><p>D政策性银行 </p><p>E中国保险监督管理委员会</p>,5,ACD,金融企业是指在中华人民共和国境内依法设立的国有及国有控股商业银行、政策性银行、信托投资公 司、财务公司、城市信用社、农村信用社以及中国银行业监督管理委员会依法监督管理的其他国有及 国有控股金融企业（金融资产管理公司除外）。,0,0
2,(多选题)下列财产可以抵押的有()。 ,<p>A以招标、拍卖、公开协商等方式取得的荒地等土地承包经营权 </p><p>B正在建造的建筑物 </p><p>C建筑物和其他土地附着物 </p><p>D交通运输工具 </p><p>E建设用地使用权</p>,5,ABCDE,无,0,0
2,(多选题)省级财政部门和银监局于每年3月30日前分别将辖区内金融企业上年度批量转让不良资产汇总情况报()。 ,<p>A银监会 </p><p>B证监会 </p><p>C财政部 </p><p>D中国人民银行 </p><p>E中国银行业协会</p>,5,AC,省级财政部门和银监局于每年3月30日前分别将辖区内金融企业上年度批量转让不良资产汇总情况报财 政部和银监会。,0,0
2,(多选题)影响贷款价格的主要因素包括()。 ,<p>A贷款占用的附属资本成本 </p><p>B贷款成本 </p><p>C银行贷款的目标收益率 </p><p>D贷款供求状况 </p><p>E借款人的信用及与银行的关系</p>,5,BCDE,影响贷款价格的主要因素有贷款成本、贷款占用的经济资本成本、贷款风险程度、贷款费用、借款人 的信用及与银行的关系、银行贷款的目标收益率、贷款供求状况、贷款的期限、借款人从其他途径融 资的融资成本。,0,0
2,(多选题)银行产品定价的目标包括()。,<p>A盈利 </p><p>B扩大市场份额和占有率 </p><p>C被市场认可 </p><p>D被消费者认可 </p><p>E银行产品的多元化</p>,5,ABCD,对银行产品的定价，至少有三个目标：产品如何能够被市场和消费者认可；如何扩大市场份额和占有 率；利润如何转化，即盈利。,0,0
2,(多选题)中长期贷款计息方式有()。 ,<p>A固定利率 </p><p>B浮动利率 </p><p>C前期浮动、后期固定 </p><p>D前期固定、后期浮动 </p><p>E积数计息法</p>,5,BD,目前中长期贷款多采用浮动利率的方式计息，或采用前期固定、后期浮动的混合利率方式计息。,0,0
2,(多选题)贷款价格的构成包括()。 ,<p>A人工费 </p><p>B贷款利率 </p><p>C补偿余额 </p><p>D隐含价格 </p><p>E贷款承诺费</p>,5,BCDE,一般来讲，贷款价格的构成包括贷款利率、贷款承诺费、补偿余额和隐含价格。,0,0
2,(多选题)贷款风险的预警信号系统通常应包含()。 ,<p>A有关预警体系是否完备的信号 </p><p>B有关财务状况的预警信号 </p><p>C有关保证人的信号 </p><p>D有关经营者的信号 </p><p>E有关经营状况的信号</p>,5,BDE,贷款风险的预警信号系统通常应包括有关财务状况的预警信号、有关经营者的信号、有关经营状况的 信号等方面。,0,0
2,(多选题)一般情况下，借款人的还款来源包括()。 ,<p>A现金流量 </p><p>B资产转换 </p><p>C抵押物的清偿 </p><p>D重新筹资 </p><p>E担保人偿还</p>,5,ABCDE,一般情况下，借款人的还款来源包括现金流量、资产转换、资产销售、抵押物的清偿、重新筹资及担 保人偿还等。,0,0
2,(多选题)对于客户的股东背景需要关注的有()。 ,<p>A家庭背景 </p><p>B外资背景 </p><p>C政府背景 </p><p>D上市背景 </p><p>E教育背景</p>,5,ABCD,对于客户的股东背景需要关注以下方面：家庭背景、外资背景、政府背景、上市背景。,0,0
2,(多选题)原辅料供给分析的内容主要包括()。 ,<p>A价格的合理性 </p><p>B运输等问题对成本的影响 </p><p>C存储所要求的条件及存储数量等 </p><p>D规格和质量等是否符合项目生产工艺的要求 </p><p>E供应来源及数量能否满足项目生产的需要</p>,5,ABCDE,原辅料供给分析主要包括：①分析和评价原辅料的质量是否符合生产工艺的要求；②分析和评价原辅料的供应数量能否满足项目的要求；③分析和评价原辅料的价格、运费及其变动趋势对项目产品成本 的影响；④分析和评价原辅料的存储设施条件。,0,0
2,(多选题)财务预测的审查包括()。 ,<p>A成本、利润的审查 </p><p>B销售收入审查 </p><p>C税金的审查 </p><p>D项目总投资的审查 </p><p>E无形资产摊销办法的审查</p>,5,ABCDE,财务预测的审查包括：①项目的总投资、建设投资、流动资金估算的审查；②固定资产、无形资产、 递延资产原值确定的审查及其折旧和摊销办法的审查；③成本的审查；④销售收入审查；⑤税金的审 查；⑥利润的审查。,0,0
2,(多选题)财务报表分析的资料包括()。 ,<p>A会计报表 </p><p>B会计报表附注 </p><p>C财务状况说明书 </p><p>D注册会计师查账验证报告 </p><p>E行业协会提供的有关资料</p>,5,ABCDE,财务报表分析的资料包括会计报表、会计报表附注和财务状况说明书、注册会计师查账验证报告和其 他有关部门的资料，如证券交易所、行业协会、投资咨询机构提供的有关资料，均可成为财务报表分 析的补充资料。,0,0
2,(多选题)按照阶段划分，风险处置可以划分为()。 ,<p>A预警性处置 </p><p>B全面性处置 </p><p>C系统性处置 </p><p>D预控性处置 </p><p>E阶段性处置</p>,5,BD,风险处置是指在风险警报的基础上，为控制和最大限度地消除商业银行风险而采取的一系列措施。按 照阶段划分，风险处置可以划分为预控性处置与全面性处置。,0,0
2,(多选题)金融活动遵循的基本原则有()。 ,<p>A效益性 </p><p>B安全性 </p><p>C流动性 </p><p>D风险性 </p><p>E波动性</p>,5,ABC,效益性、安全性和流动性是金融活动遵循的基本原则。,0,0
2,(多选题)在分析长期销售增长引起的借款需求时，银行应关注的内容有()。 ,<p>A销售增长率是否稳定在一个较高的水平 </p><p>B实际销售增长率是否明显高于可持续增长率 </p><p>C经营现金流不足以满足营运资本投资和资本支出增长的需要 </p><p>D公司月度和季度的营运资本投资变动情况 </p><p>E公司月度和季度的销售额和现金收入水平变动情况</p>,5,ABC,银行判断公司长期销售收入增长是否产生借款需求的方法一般包括以下几种：①判断持续的销售增长 率是否足够高。然而在很多情况下，这种粗略的估计方法并不能准确地判断实际情况。②确定是否存 在以下三种情况：销售收入保持稳定、快速的增长；经营现金流不足以满足营运资本投资和资本支出 的增长；资产效率相对稳定，表明资产增长是由销售收入增加，而不是效率的下降引起。③确定若干 年的“可持续增长率”并将其同实际销售增长率相比较。如果实际销售增长率明显高于可持续增长 率，长期销售收入增长将产生借款需求。,0,0
2,(多选题)项目规模评估的方法有()。 ,<p>A盈亏平衡点比较法 </p><p>B净现值比较法 </p><p>C最低成本分析法 </p><p>D决策树分析法 </p><p>E数学规划</p>,5,ABCDE,对项目拟建规模评估主要方法有两类：第一类是效益成本评比法。主要是将各方案的经济效益或成本 进行比较，选取经济效益最高或成本最低的方案。这类评比的具体方法有：盈亏平衡点比较法、净现 值比较法和最低成本分析法；第二类是多因素评比法。主要是将各类方案的各种因素进行综合考虑比 较，从中选择大部分（或主要）因素比较好的方案。此外，还可以采用决策树分析法、数学规划等方 法来进行不同生产规模的多方案评选。,0,0
2,(多选题)贷款利率计息方式包括()。 ,<p>A按日计息 </p><p>B按月计息 </p><p>C按季计息 </p><p>D按年计息 </p><p>E按旬计息</p>,5,ABCD,无,0,0
2,(多选题)贷款抵押的风险防范措施包括()。 ,<p>A对抵押物进行严格审查 </p><p>B对抵押物的价值进行准确评估 </p><p>C做好抵押物登记工作，确保抵押关系的效力 </p><p>D贷款合同期限应覆盖抵押合同期限 </p><p>E根据评估价值打折扣后确定贷款额</p>,5,ABCE,贷款抵押的风险防范措施包括：①对抵押物进行严格审查；②对抵押物的价值进行准确评估，实际操 作中，银行一般要求抵押企业提供商业评估机构出具的评估报告，并根据评估价值打折扣后确定贷款 额；③做好抵押物登记工作，确保抵押关系的效力；④抵押合同期限应覆盖贷款合同期限。,0,0
2,(多选题)贷款质押风险主要有()。 ,<p>A虚假质押风险 </p><p>B司法风险 </p><p>C汇率风险 </p><p>D操作风险 </p><p>E经济风险</p>,5,ABCD,目前银行办理的质押贷款在业务中主要有如下风险：①虚假质押风险；②司法风险；③汇率风险；④ 操作风险。,0,0
2,(多选题)下列公式中，正确的是()。 ,<p>A有形净资产=所有者权益+无形资产 </p><p>B利息保障倍数=（利润总额-利息费用）/利息费用 </p><p>C速动资产=流动资产-存货-预付账款-待摊费用 </p><p>D营运资金=流动资产-流动负债 </p><p>E赊销收入净额=销售收入-现销收入-销售退回-销售折让-销售折扣</p>,5,CDE,A选项有形净资产=所有者权益-无形资产-递延资产。B选项利息保障倍数=（利润总额+利息费用）/利 息费用。,0,0
2,(多选题)贷款风险预警的程序包括()。 ,<p>A信用信息的收集与传递 </p><p>B风险分析 </p><p>C风险处置 </p><p>D后评价 </p><p>E贷款卡查询</p>,5,ABCD,风险预警程序一般包括如下环节：①信息收集；②风险分析；③风险处置；④后评价。,0,0
2,(多选题)属于商业银行防范贷款虚假质押风险的措施有()。 ,<p>A银行要认真审查质押贷款当事人行为的合法性 </p><p>B银行查证质押票证时，有密押的应通过联行核对 </p><p>C要切实核查质押动产在品种、数量、质量等方面是否与质押权证相符 </p><p>D对调查不清、认定不准所有权及使用权的财产或权利，不能盲目接受其质押 </p><p>E银行要将质押证件作为重要有价单证归类保管，一般不应出借</p>,5,ABCD,为防范虚假质押风险，银行查证质押票证时，有密押的应通过联行核对；无密押的应派人到出证单位 或其托管部门作书面的正规查询。动产或权利凭证质押，银行要亲自与出质人一起到其托管部门办理 登记，将出质人手中的全部有效凭证质押在银行保管。要切实核查质押动产在品种、数量、质量等方 面是否与质押权证相符。同时要认真审查质押贷款当事人行为的合法性；接受共有财产质押，必须经 所有共有人书面同意；对调查不清、认定不准所有权及使用权的财产或权利，不能盲目接受其质押。,0,0
2,(多选题)在其他贷款条件没有明显恶化的情况下，具备()条件之一的，商业银行可以考虑办理债务重组。 ,<p>A通过债务重组，借款企业能够改善财务状况，增强偿债能力 </p><p>B通过债务重组，能够追加或者完善担保条件 </p><p>C通过债务重组，能够使银行债务先行得到部分偿还 </p><p>D通过债务重组，可在其他方面减少银行风险 </p><p>E通过债务重组，能够弥补贷款法律手续方面重大缺陷</p>,5,ABCDE,具备以下条件之一，同时其他贷款条件没有因此明显恶化的，可考虑办理债务重组：①通过债务重 组，借款企业能够改善财务状况，增强偿债能力；②通过债务重组，能够弥补贷款法律手续方面的重 大缺陷；③通过债务重组，能够追加或者完善担保条件；④通过债务重组，能够使银行债务先行得到 部分偿还；⑤通过债务重组，可以在其他方面减少银行风险。,0,0
2,(多选题)根据《建设项目经济评价方法与参数》的规定，在固定资产贷款项目评估中，基本财务报表包括()。 ,<p>A现金流量表 </p><p>B资金来源与运用表 </p><p>C借款还本付息表 </p><p>D利润表 </p><p>E资产负债表</p>,5,ABCDE,根据《建设项目经济评价方法与参数》以上报表均属于固定资产贷款项目评估中提供的财务报表。,0,0
2,(多选题)贷款项目评估的内容包括()。 ,<p>A借款人的人员情况及管理水平评估 </p><p>B项目财务和银行效益评估 </p><p>C项目建设配套条件评估 </p><p>D项目建设的必要性评估 </p><p>E项目技术评估</p>,5,ABCDE,贷款项目评估的内容包括：①项目建设的必要性评估；②项目建设配套条件评估；③项目技术评估； ④借款人及项目股东情况；⑤项目财务评估；⑥项目担保及风险分担；⑦项目融资方案；⑧银行效益 评估。,0,0
2,(多选题)对于质押担保贷款，出质人应向商业银行提交的材料有()。 ,<p>A出质人须提供有权作出决议的机关作出的关于同意提供质押的文件、决议或其他具有同等法律效力的 文件或证明 </p><p>B质押财产的产权证明文件 </p><p>C财产共有人出具的同意出质的文件 </p><p>D出质人资格证明 </p><p>E担保意向书</p>,5,ABCDE,出质人向商业银行申请质押担保，应在提送信贷申请报告的同时，提送出质人提交的“担保意向书” 及以下材料：①质押财产的产权证明文件。②出质人资格证明。非法人出具经工商行政管理部门年检 合格的营业执照、授权委托书；法人出具经工商行政管理部门年检合格的企业法人营业执照、事业法 人营业执照。③出质人须提供有权作出决议的机关作出的关于同意提供质押的文件、决议或其他具有 同等法律效力的文件或证明（包括但不限于授权委托书、股东会决议、董事会决议）。④财产共有人出具的同意出质的文件。故选ABCDE。,0,0
2,(多选题)工业企业的固定成本一般包括()。 ,<p>A管理人员工资 </p><p>B利息 </p><p>C工人工资 </p><p>D固定资产折旧 </p><p>E租赁费用</p>,5,ABCD,固定成本是指成本总额在一定时期和一定业务量范围内不受业务量增减变动影响的成本。其中C选项 工资的总成本随着业务量的增减变动成正比例变动，属于变动成本，选项A、B、D、E为固定成本。,0,0
2,(多选题)贷款项目技术评估是一项非常复杂、专业性强的工作，商业银行需要做到()。 ,<p>A搞好方案的定量分析，进行备选方案的综合技术评估 </p><p>B认真核实各项技术方案指标 </p><p>C评估人员必须深入实际，调查研究项目的技术与设计方案 </p><p>D对大型项目，应通盘考虑由于该项目的兴建所带来的一系列新的技术、经济和社会问题 </p><p>E配备一定数量的具有一定专业水平的技术专家或技术人员</p>,5,ABCDE,技术评估是一项非常复杂、专业性强的工作。要做好项目技术上的分析和评估，必须做到：配备一定 数量的具有一定专业水平的技术专家或技术人员；评估人员必须深入实际，调查研究项目的技术和设 计方案，听取企业、主管部门以及负责可行性研究技术人员的有关意见，避免主观臆断；认真核实各 项技术方案指标，包括技术指标、投资指标和经营费用指标，看这些指标的内容是不是合理，计算范 围是不是统一，各项数据是不是正确，可供选择的方案是不是具有可比性等等；搞好方案的定量分 析，进行备选方案的综合技术评估，这是最关键的评估环节；对大型项目、特别是现代化的联合企 业，应通盘考虑由于该项目的兴建所带来的一系列新的技术问题、经济问题、社会问题，从宏观上搞 好多层次的技术评估，帮助企业从发展国民经济角度考虑技术问题。因此，ABCDE都是正确的。,0,0
2,(多选题)根据《流动资金贷款管理暂行办法》的规定，具有()情形的流动资金贷款，原则上应采用贷款人受托支付 方式。 ,<p>A支付对象明确且单笔支付金额较大 </p><p>B贷款人与借款人新建立信贷业务关系且借款人信用状况一般 </p><p>C支付对象明确且单笔支付金额较小 </p><p>D贷款人与借款人新建立信贷业务关系且贷款人信用状况较好 </p><p>E贷款人认定的其他情形</p>,5,ABE,《流动资金贷款管理暂行办法》第26条规定，具有以下情形之一的流动资金贷款，原则上应采用贷款 人受托支付方式：①与借款人新建立信贷业务关系且借款人信用状况一般；②支付对象明确且单笔支 付金额较大；③贷款人认定的其他情形。因此选择ABE。,0,0
2,(多选题)在客户信用评级中，针对商业银行信用评价的CAMEL体系的内容包括()。 ,<p>A资本充足性 </p><p>B资产质量 </p><p>C盈利性 </p><p>D流动性 </p><p>E管理能力</p>,5,ABCDE,“骆驼”评价体系是美国金融管理当局对商业银行及其他金融机构的业务经营、C用状况等进行的一 整套规范化、制度化和指标化的综合等级评定制度。因其五项考核指标，即资本充足性 (CapitalAdequacy)、资产质量(AssetQuality)、管理水平(Management)、盈利状况（Earnings）和流动性 （Liquidity），其英文第一个字母组合在一起为“CAMEL”，正好与“骆驼”的英文名字相同而得 名。,0,0
3,(判断题)在宽限期内银行只收取利息，借款人不用还本，或本息都不用偿还，但是银行仍应按规定计算利息，至 还款期才向借款企业收取。(),<p>A正确</p><p>B错误</p>,2,A,无,0,0
3,(判断题)根据《贷款通则》的相关规定，票据贴现的贴现期限最长不得超过12个月。(),<p>A正确</p><p>B错误</p>,2,B,根据《贷款通则》的相关规定，票据贴现的贴现期限最长不得超过6个月。,0,0
3,(判断题)预期收入理论的观点是银行能否保持流动性，关键在于能否将银行资产转让变现。(),<p>A正确</p><p>B错误</p>,2,B,资产转换理论的观点是银行能否保持流动性，关键在于能否将银行资产转让变现。,0,0
3,(判断题)推行贷放分控，有利于确保信贷资金进入实体经济，在满足有效信贷需求的同时，严防贷款资金被挪 用。(),<p>A正确</p><p>B错误</p>,2,B,推行实贷实付，有利于确保信贷资金进入实体经济，在满足有效信贷需求的同时，严防贷款资金被挪 用。,0,0
3,(判断题)经济资本的大小是根据银行资产的实际风险程度计算而得到的。(),<p>A正确</p><p>B错误</p>,2,A,经济资本是指在一定置信度水平上，在一定时间内，为弥补银行非预期损失所需的资本，其大小根据 银行资产的实际风险程度计算而得到。,0,0
