7,(单选题)（ ）对证券公司、证券投资咨词机构从事证券投资顾问业务实行自律管理。,<p>A中国证券业协会</p><p>B中国证监会</p><p>C国务院</p><p>D期货业协会</p>,4,A,中国证券业协会对证券公司、证券投资咨询机构从事证券投资顾问业务实行自律管理。,0,0
1,(单选题)关于适当性原则说法正确的是（ ）。 Ⅰ.适当性原则被忽略的原因之一是投资者不一定能够掌握有关产品的充分信息 Ⅱ.适当性原则要求风险等级与投资者自身的风险承受能力一致 Ⅲ.适当性是指金融中介机构所提供的金融产品或服务与客户的自身情况的契合程度 Ⅳ.追求投资收益最大化,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅡ.Ⅲ.Ⅳ</p>,4,A,"1、《金融产品和服务零售领域的客户适当性》指出，适当性是指“金融中介机构所提供的金融产品或服 务与客户的财务状况、投资目标、风险承受水平、财务需求、知识和经验之间的契合程度”。2.适当性原 则被忽视的原因：（1）投资者不一定能够掌握有关产品的充分信息；（2)投资者因自身经验和知识的欠 缺，即便掌握了充分的相关信息，也不一定能够评估产品的风险水平；(3)投资者对自身的风险承受能力可能缺乏正确认知。3.《证券公司投资者适当性制度指引》第二十四条规定，证券公司向客户销售的金融 产品或提供的金融服务,应当符合以下要求：（1）投资期限和品种符合客户的投资目标；（2）风险等级 符合客户的风险承受能力等级；（3）客户签署风险揭示书,确认己充分理解金融产品或金融服务的风险。 ",0,0
1,(单选题)关于指数化的目标和动机.说法正确的是（ ）。 Ⅰ.指数化的目标是使债券投资组合达到与某个特定指数相同的收益 Ⅱ.经验证据表明积极型的债券投资组合的业绩并不好 Ⅲ.所收取的管理费用更低 Ⅳ.有助于基金发起人增强对基金经理的控制力,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,指数化的目标和动机： ①目标，指数化的目标是使债券投资组合达到与某个特定指数相同的收益。 ②(动机） a.经验证据表明积极型的债券投资组合的业绩并不好； b.所收取的管理费用更低； C.有助于基金发起人增强虽对基金经理的控制力。,0,0
1,(单选题)宏观经济分析主要包括（ ）。 Ⅰ.宏观经济形势分析 Ⅱ.宏观经济政策分析 Ⅲ.宏观经济走势分析 Ⅳ.宏观经济现状分析,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅱ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,C,宏观经济分析主要包括宏观经济形势分析（GDP及其长率分析、经济周期分析、通货膨胀分析）和宏观 经济政策分析（货币政策、财政政策、汇率政策)。,0,0
1,(单选题)基本教育的成本一般包括（ ）。 Ⅰ.基础教育学费 Ⅱ.高等教育费用Ⅲ.兴趣技能培训班 Ⅳ.课外辅导班 ,<p>AⅠ.Ⅱ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅢ.Ⅳ</p>,4,A,基本教育的成本一般包括基础教育与高等教育的学费等常规费用。,0,0
1,(单选题)技术分析方法的局限性说法正确的有（ ）。 Ⅰ.技术分析所得到的结论不是绝对的命令，仅是一种建议，是以概率的形式出现的 Ⅱ.技术分析的三个假设全部合理 Ⅲ.技术分析的所得到的结论是绝对的命令，仅是一种建议，是以概率的形式出现的 Ⅳ.技术分析的三个假设有合理的一面，也有不尽合理的一面,<p>AⅠ.Ⅲ</p><p>BⅠ.Ⅱ</p><p>CⅡ.Ⅲ</p><p>DⅠ.Ⅳ</p>,4,D,"技术分析方法的局限性:(1)技术分析所得到的结论不是绝对的命令，仅是一种建议，是以概率的形式出现 的。(2)技术分析的三个假设有合理的一面,也有不尽合理的一面。",0,0
1,(单选题)家庭收支预算中的专项支出预算包括（ ）。 Ⅰ.子女教育或财务支持支出预算 Ⅱ.衣、食、住、行 Ⅲ.其他爱好支出预算 Ⅳ.医疗 Ⅴ.与其他短期理财目标相关的现金流支出预算,<p>AⅠ.Ⅱ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅲ.Ⅴ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,C,家庭收支预算的重点是支出预算，因为控制支出是理财规划的重要内容.制定预算，并且严格按照预算的 额度进行支配。是控制家庭支出最重要的手段之一。家庭收支预算的专项支出预算包括:①子女教育或财务支持支出预算②赡养支出预算③旅游支出④其他爱 好支出预算⑤保费支出预算⑥本息还贷支出预算⑦私家车换购或保养支出预算⑧家居装修支出预算⑨与 其他短期理财目标相关的现金流支出预算 ,0,0
1,(单选题)教育规划的制定方法（ ）。 Ⅰ.确定教育目标 Ⅱ.计算教育资金需求 Ⅲ.计算教育资金缺口 Ⅳ.制作教育投资规划方案、选择合适的投资工具、产品组合 Ⅴ.教育投资规划的跟踪与执行,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ.Ⅴ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,D,教育规划制定方法：(1)确定教育目标；(2)计算教育资金需求；(3)计算教育资金缺口；(4)制作教育投资规 划方案、选择合适的投资工具、产品组合；(5)教育投资规划的跟踪与执行。,0,0
1,(单选题)经济基本面的评价因素有哪些（ ）。 Ⅰ.经营业绩 Ⅱ.盈利能力 Ⅲ.成长性 Ⅳ.股票价格,<p>AⅠ.Ⅱ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅲ</p><p>DⅡ.Ⅳ</p>,4,B,经济基本面即公司的经营业绩、盈利能力和成长性，是影响公司股价的决定性因素。经营业绩是判断股价 的关键，从表面上看，似乎股价与效率、业绩之间没有直接关系，但从长远眼光来看，公司经营效率、业 绩的提高，可以芾动股价上涨；效率低下，业绩不振，股价也跟着下跌。,0,0
1,(单选题)可用来分析投资收益的指标包括下列各项中的（ ） 。 Ⅰ.市净率 Ⅱ.每股净资产 Ⅲ.股利支付率 Ⅳ.每股收益,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,B,考查可用来分析投资收益的指标，包括:每股收益、市盈率、股利支付率、每股净资产和市净率。,0,0
1,"(单选题)客户的个人理财行为影响到其个人资产负债表，下列表述正确的有（ ）。 Ⅰ.用银行存款购买期望收益率更高的公司债券，则客户的总资产将会增加 Ⅱ.股票市值下降，客户的总资产将会减少 Ⅲ.用银行存款偿还全部到期债务，则客户的总资产将会减少 Ⅳ.用银行存款每月偿住房分期付款,则每月偿还后净资产将会减少 Ⅴ.以分期付款的方式购买一处房产，客户的总资产将会加",<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅴ</p><p>CⅠ.Ⅳ.Ⅴ</p><p>DⅠ.Ⅱ.Ⅴ</p>,4,B,用银行存款购买期望收益率更高的公司债券，客户的总资产不会发生变化；Ⅳ项，用银行存款每月偿还住 房分期付款，则每月偿还后总资产将会减少，总负债也会减少相同的数额，因此净资产不变。,0,0
1,(单选题)客户信息收集的方法（ ）。 Ⅰ.开户资料 Ⅱ.调查问卷 Ⅲ.电话沟通 Ⅳ.面谈沟通,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,A,客户信息收集的方法有：开户资料；调室问卷；电话沟通；面谈沟通。,0,0
1,(单选题)跨市场套利包括（ ） Ⅰ.正向套利 Ⅱ.反向套利 Ⅲ.买入套利 Ⅳ.卖出套利,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅡ.Ⅳ</p>,4,A,跨市场套利包括正向套利和反向套利。,0,0
1,(单选题)迈克尔.波特认为在一个行业中，存在看哪些基本的竟争力量。（ ） Ⅰ.潜在的加入者 Ⅱ.购买者 Ⅲ.供应者 Ⅳ.替代品 Ⅴ.行业中现有竟争者,<p>AⅢ.Ⅳ.Ⅴ</p><p>BⅡ.Ⅲ.Ⅳ.Ⅴ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,D,迈克尔波特认为在一个行业中，存在着潜在的加入者、购买者、供应者、替代品和行业中现有竟争者五种 基本的竟争力量。,0,0
1,(单选题)哪些（ ）因素会影响个人信货能力。 Ⅰ.年龄 Ⅱ.收入情况 Ⅲ.身体状况 Ⅳ.职业性质 Ⅴ.工作时间,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅳ.Ⅴ</p><p>CⅠ.Ⅲ.Ⅳ.Ⅴ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,D,影响个人信贷能力的因素：（1）年龄；（2）收入情况；（3）身体状况；（4）职业性质；（5）负债； （6）工作时间。,0,0
1,(单选题)趋势线的确认条件包括（ ）。 Ⅰ.必须确实有趋势存在 Ⅱ.标准趋势线必须由两个以上高点或低点连接而成 Ⅲ.画出直线后，还应得到第三个点的验证 Ⅳ.直线延续时间越长，越具有有效性,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,C,第二条属于趋势线的画法。,0,0
1,(单选题)如何确定流动性风险偏好(〕。 Ⅰ.公司经营战略 Ⅱ.业务特点、财务实力 Ⅲ.融资能力 Ⅳ.突发事件和总体风险偏好,<p>AⅡ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,根据公司经营战略、业务特点、财务实力、融资能力、突发事件和总体风险偏好，确定流动性风险偏好。,0,0
1,(单选题)商业银行了解客户的渠道有（ ）。 Ⅰ.开户资料 Ⅱ.调问卷 Ⅲ.家访 Ⅳ.面谈沟通 Ⅴ.电话沟通,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅲ.Ⅴ</p><p>CⅠ.Ⅱ.Ⅳ.Ⅴ</p><p>DⅠ.Ⅲ.Ⅳ.Ⅴ</p>,4,C,了解客户、收集信息的渠道和方法有如下几方面：①开户资料；②调查问卷；③面谈沟通；④电话沟 通。,0,0
1,(单选题)市盈率的估价方法有（ ） Ⅰ.简单估计法 Ⅱ.市场决定法 Ⅲ.回归分析法 Ⅳ.加权平均数法,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅠ.Ⅱ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅡ.Ⅲ.Ⅳ</p>,4,A,市盈率的估价方法有简单估计法、市场决定法、回归分析法.,0,0
1,(单选题)税务规划的目标是在遵循税收法律、法规的情况下，充分利用税法所提供的包括减免在内的一切优惠对多种 纳税方案进行优化选择，以实现个人、企业自身价值最大化或股东权益最大化。具体包括（ ）。 Ⅰ.减轻税收负担 Ⅱ.实现涉税零风险 Ⅲ.获取资金时间价值 Ⅳ.维护企业自身的合法权益 Ⅴ.提高自身经济利益,<p>AⅠ.Ⅱ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ.Ⅴ</p>,4,D,"税务规划的目标是在遵循税收法律、法规的情况下，充分利用法所提供的包括减免在内的一切优惠，对 多种纳税方案进行优化选择，以实现个人、企业自身价值最大化或股东权益最大化。具体包括： <1>减轻税收负担； <2>实现涉税零风险； <3>获取资金时间价值； <4>维护企业自身的合法权益, <5>提高自身经济利益。",0,0
1,(单选题)调研究法的特点是（ ）。 Ⅰ.省时、省力并节省费用 Ⅱ.可以获得最新的资料和信息，并且究者可以主动提出问题并获得解释，适合对一些相对复杂的问题进行 研究时采用 Ⅲ.缺点是只能被动地囿于现有资料，不能主动地去提出问题并解决问题 Ⅳ.缺点是这种方法的成功与否取决于究者和访问者的技巧和经验,<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅡ.Ⅳ</p>,4,D,调查研究法的优点是可以获得最新的资料和信息，并且研究者可以主动提出间题并获得解释，适合对一些 相对复杂的问题进行研究时采用。缺点是这种方法的成功与否取决于研究者和访间者的技巧和经验。,0,0
1,(单选题)投资规划中，当（ ）等客观环境改变时，需要重新审视投资计划，并确定新的投资方案。 Ⅰ.供求变化 Ⅱ.国家政策 Ⅲ.经济环境 Ⅳ.金融商品,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,B,在投资规划中，当国家政策和相关法律、经济环境、金融商品等客观环境改变时，需要重新审视投资计 划，并确定新的投资方案。,0,0
1,(单选题)我国税收分类按照税收负担能否转嫁可分为（ ）。 Ⅰ.间接税 Ⅱ.价内税 Ⅲ.直接税 Ⅳ.价外税,<p>AⅢ.Ⅳ</p><p>BⅠ.Ⅱ</p><p>CⅠ.Ⅲ</p><p>DⅡ.Ⅳ</p>,4,C,我国税收分类按照税收负担能否转化可分为直接税和间接税。,0,0
1,(单选题)下列关于BAPM模型与CAPM的不同之处，说法正确的是（ ） Ⅰ.在BAPM模型中，投资者被划分为两类:信息教育者和噪声交易者 Ⅱ.在BAPM中，资本市场组合的问题仍然存在 Ⅲ.BAPM包括功利主义考虑和价值表达考虑 Ⅳ.BAPM模型既有限度的接受了市场有效性观点。也秉承了行为金融学所奉行的有限理性、有限控制力和有 限自利观点,<p>AⅠ.Ⅱ</p><p>BⅠ.Ⅱ.Ⅲ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,BAPM模型与CAPM的不同之处表现为:(1)在BAPM模型中。投资者被划分为两类:①信息交易者。信息交 易者是“理性投资者”，他们通常支持现代CAPM模型。在避免出现认识性错误的同时具有均值方差偏 好。②噪声交易者。嗓声交易者通常跳出CAPM模型，不仅易犯认识性错误。而且没有严格的均值方差偏 好。(2)在BAPM模型中。证券的预期收益是由其“行为贝塔”决定的。行为资产组合(行为贝塔组合)中成 长型股票的比例要比市场组合中的高。因此，在BAPM中，虽然均值方差有效组合会随时间而改变.但是资 本市场组合的问题仍然存在.(3)BAPM包括功利主义考虑(如产品成本，替代品价格）和价值表达考虑(如个 人品位，特殊偏好)。(4)BAPM模型既有限度的接受了市场有效性观点。也秉承了行为金融学所奉行的有 限理性、有限控制力和有限自利观点.,0,0
1,"(单选题)下列关于Stata的说法,正确的有（ ）。Ⅰ.Stata具有数据管理软件、统计分析软件、绘图软件、矩阵计算软件和程序语言的特点 Ⅱ.在平行数据分析方面具有优势 Ⅲ.几乎具有所有计量经济学模型估计的功能 Ⅳ.几乎具有所有计量经济学模型检验的功能 ",<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,Stata具有数据管理软件、统计分析软件、绘图软件、矩阵计算软件和程序语言的特点，在平行数据分析方 面具有优势，几乎具有所有计量经济学模型估计和检验的功能。,0,0
1,(单选题)下列关于波浪类的表述正确的是（ ） Ⅰ.波浪理论是把股价的上下变动和不同时期的持续上涨、下跌看成是波浪的上下起伏 Ⅱ.认为股票的价格运动遵循波浪起伏的规律 Ⅲ.数清楚各个浪就能准确地预见到跌势已接近尾声、牛市即将来临 Ⅳ.牛市已到了强弩之末、熊市即将来到。,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,价的上下变动和不同时期的持续上涨、下跌看成旱ilt浪的上下起伏，认为股票的价格运动 遵循波浪起伏的规律，数清楚各个浪就能佳魂地预见到跌势已接近尾声、牛市即将来}防。或是牛市己到 了强弩之末、台1韦即将来到.,0,0
1,"(单选题)下列关于杜邦分析体系的说法中,正确的（ ）。 Ⅰ.权益净利率是杜邦分析体系的核心比率 Ⅱ.权益净利率=资产净利率/权益乘数 Ⅲ.权益净利率=销售净利率*总资产周转次数*权益乘数 Ⅳ.权益净利率不受资产负债率高低的影响",<p>AⅠ.Ⅱ</p><p>BⅠ.Ⅲ</p><p>CⅢ.Ⅳ</p><p>DⅡ.Ⅳ</p>,4,B,权益净利率是杜邦分析体系的核心比率，权益净利率=资产净利率*权益乘数=销售净利率*总资产周转次数 *权益乘数，权益净利率=销售净利率*总资产周转次数*权益乘数。,0,0
1,(单选题)下列关于货币时间价值的影响因素说法正确的是（ ）。 Ⅰ.时间越长，货币时间价值越大 Ⅱ.时间越短，货币时间价值越大 Ⅲ.单利会产生利上加利、息上添息的收益倍增效应 Ⅳ.复利会产生利上加利、息上添息的收益倍增效应,<p>AⅠ.Ⅳ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ</p><p>DⅡ.Ⅳ</p>,4,A,货币时间价值的影响因素:(1)时间.时间越长。货币时间价值越大。(2)收益率或通货膨胀率.收益率是决定货 币在未来增值的关健因素，而通货膨胀率则是使货币购买力缩水的反向因素.(3）单利与复利.复利会产生 利上加利、息上添息的收益倍增效应.,0,0
1,(单选题)下列关于久期分析，说法正确的有（ ） Ⅰ.久期分析也称为持续期分析或期限弹性分析 Ⅱ.对各时段的缺口赋予相应的敏感性权重，得到加权缺口，然后对所有时段的加权缺口进行汇总，以此估算 某一给定的小幅(通常小于0.1%)利率变动可能会对整体经济价值产生的影响。 Ⅲ.若采用标准久期分析法，久期分析只能反映重新定价风险，不能反映基准风险及因利率和支付时间的不同 而导致的头寸的实际利率敏感性差异，也不能很好地反映期权性风险。 Ⅳ.对于利率的大幅变动(大于1%)，久期分析的结果不再准确，需进行更复杂的技术调整。,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,C,夕期分析(1)基本原理久期分析也称为持续期分析或期限弹性分析，是对各时段的缺口赋予相应的敏感性 重，得到加权缺口，然后对所有时段的加权缺口进行汇总，以此估算某一给定的小幅(通常小于1%)利率变 动可能会对整休经济价值产生的影响.各时段的敏感性权重通常是由假定的利率变动乘以该时段头寸的假 定平均夕期来确定.通常，金融工具的到期日或距下一次重新定价日的时间越长。并且在到期日之前支付 的金额就越小。则久期的绝对值越高.(2)适用范围①若采用标准久期分析法，久期分析只能重新定价风 险，不能反映基准风险及因利率和支付时间的不同而导致的头寸的实际利率敏感性差异。也不能很好地反 映期权性风险.②对于利率的大幅变动(大于1%)。久期分析的结果不再准确，需进行更复杂的技术调整。,0,0
1,"(单选题)下列关于流动性风险的检测指标和预警信号的说法正确的有（ ）。 Ⅰ.包含有流动性覆盖率和净稳定资金率 Ⅱ.证券公司的流动性覆盖率应不低于100% Ⅲ.证券公司的净稳定资金率应不低于100% Ⅳ.不包含有流动性覆盖率,但包含净稳定资金率",<p>AⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ</p>,4,D,1.流动性覆盖率 流动性覆盖率=优质流动性资产/未来30天现金净流出量100% 证券公司的流动性置盖率应不低于100%。 2.净稳定资金率 净稳定资金率=可用稳定资金/所需的稳定资金100% 证券公司的净稳定资金率应不低于100%。,0,0
1,(单选题)下列关于期现套利中的正、反向市场的描述，说法正确的是（ ） Ⅰ.当期货价格大于现货价格时，称为正向市场 Ⅱ.当期货价格大于现货价格时，称为反向市场 Ⅲ.当期货价格小于现货价格时，称为正向市场 Ⅳ.当期货价格小于现货价格时，称为反向市场,<p>AⅠ.Ⅳ</p><p>BⅡ.Ⅲ</p><p>CⅠ.Ⅱ</p><p>DⅢ.Ⅳ</p>,4,A,当期货价格大于现货价格时，称为正向市场;当期货价格小于现货价格时，称为反向市场。,0,0
1,(单选题)下列关于申请证券投资顾问的执业资格应当具备的条件，说法正确的是（ ）。 Ⅰ.具有中华人民共和国国籍Ⅱ.通过证券基础知识和证券投资分析科目，取得证券从业资格 Ⅲ.具有完全民事行为能力 Ⅳ.受过刑事处罚,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,A,申请证券投资顾问的执业资格应当具备以下条件：（1）通过证券基础知识和证券投资分析科目，取得证 券从业资格：（2）被证券公司、投资咨询机构或资信评级机构聘用；（3）具有中华人民共和国国藉； （4）具有完全民事行为能力；（5）具有大学本科以上学历（教育部认可的）；（6）具有从事证券业务 两年以上的经历；（7）未受过刑事处罚；（8）未被中国证监会认定为证券市场禁入者或者己过禁入期 的：（9）品行端正，具有良好的职业道德；（10）法律、行政规和中国证监会规定的其他条件。,0,0
1,(单选题)下列关于统计推断的参数估计和假设检验说法正确的是（ ）。 Ⅰ.参数估计是用样本统计量去估计总体的参数 Ⅱ.参数估计包括点估计和区间估计 Ⅲ.区间估计是用样本统计量θ的某个取值直接作为总体参数θ的估计值 Ⅳ.区间估计是在点估计的基础上，由样本统计量加减估计误差得到总体参数估计的一个区间范围抽样分布计 算出样本统计量与总体参数的接近程度,<p>AⅠ.Ⅱ.Ⅳ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,A,参数估计是指用样本统计量去估计总体的参数。(1)点估计：点估计是指用样本统计量θ的某个取值直接作 为总体参数θ的估计值。(2)区间估计：区间估计是在点估计的基础上，由样本统计量加减估计误差得到总 体参数估计的一个区间范围。同时根据样本统计量的抽样分布计算出样本统计量与总体参数的接近程度。,0,0
1,(单选题)下列关于消费型企业风险敞口类型及其对冲方式，说法正确的是（ ）。 Ⅰ.上游敞口、下游闭口型 Ⅱ.买入对冲 Ⅲ.上游闭口、下游敞口型 Ⅳ.卖出对冲,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅳ</p><p>DⅡ.Ⅲ</p>,4,A,消费型企业的风险敞口类型为上游敞口、下游闭口型，对冲方式为买入对冲。,0,0
1,(单选题)下列关于有效市场假说与行为金融理论的联系。说法正确的是（ ） Ⅰ.行为金融理论是对有效市场假说理论基础的修正 Ⅱ.行为金融学对有效市场假说的创新 Ⅲ.行为金融理论对有效市场假说的方法变革 Ⅳ.行为金融理论对有效市场假说的理论创新,<p>AⅠ.Ⅱ</p><p>BⅡ.Ⅲ</p><p>CⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>DⅡ.Ⅲ.Ⅳ</p>,4,C,有效市场假说与行为金融理论的联系:(1)行为金融理论对有效市场假说理论基础的修正.①行为金融学理论 认为"理性人"假说很难成立.②行为金融理论认为随机交易假设不成立.③对于有效套利者假设很难成立. （2)行为金融学对有效市场假说的创新①行为金融理论对有效市场假说的范式转换②行为金融理论对有 效市场假说的理论创新③行为金融理论对有效市场假说的方法变革,0,0
1,(单选题)下列关于证券投资顾问后续职业培训的具体内容，说法正确的是（ ）。 Ⅰ.重点掌握权证的基本概念 Ⅱ.重点掌握融资融券的基本概念 Ⅲ.重点掌握融资融券的操作规则 Ⅳ.熟悉证券投资咨词人员的职业道德规范,<p>AⅠ.Ⅱ.Ⅲ</p><p>BⅡ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ.Ⅳ</p>,4,D,证券投资顾问后续职业培训的具体内容：从事研究分析及投资咨询业务的人员应重点掌握权证、期权等市 场创新产品及融资融券、资产证券化等创新业务的基本概念、运作方式和操作规则；孰悉证券投资咨询人 员的职业道德规范。,0,0
1,(单选题)下列会引起货币供应是减少的现象包括（ ）。 Ⅰ.财政收支平衡 Ⅱ.财政结余 Ⅲ.中央银行认购政府债券 Ⅳ.国际收支逆差 Ⅴ.财政向中央银行透支,<p>AⅡ.Ⅲ</p><p>BⅢ.Ⅴ</p><p>CⅠ.Ⅱ.Ⅲ</p><p>DⅠ.Ⅱ.Ⅲ</p>,4,A,中央银行认购政府债券、财政向中央银行透支会导致货币微量加。,0,0
1,(单选题)下列能够进行信用风险缓释来转移或降低信用风险的方式有（ ）。 Ⅰ.合格的抵(质)押品 Ⅱ.股票 Ⅲ.净额结算 Ⅳ.保证和信用衍生工具,<p>AⅠ.Ⅳ</p><p>BⅠ.Ⅱ.Ⅲ.Ⅳ</p><p>CⅡ.Ⅲ</p><p>DⅠ.Ⅲ.Ⅳ</p>,4,D,信用风险缓释是指以某种手段，如运用合格的抵(质)押品、净额结算、保证和信用衍生工具等方式转移或 降低信用风险。,0,0
1,(单选题)下列属于免疫策略的是（ ）. Ⅰ.满足单一负债要求的投资组合免疫策略 Ⅱ.多重负债下的组合免疫策略 Ⅲ.多重负债下的投资组合免疫策略 Ⅳ.多重负债下的现金流匹配策略,<p>AⅠ.Ⅳ</p><p>BⅠ.Ⅲ.Ⅳ</p><p>CⅠ.Ⅱ.Ⅳ</p><p>DⅠ.Ⅱ</p>,4,C,免疫策略包括:满足单一负债要求的投资组合免疫策略;多重负债下的组合免疫策略;多重负债下的现金流匹 配策略。,0,0
1,(单选题)下列说法正确的是（ ）。 Ⅰ.金融衍生工具不会影响交易者在未来一段时间内或未来某时间上的现金流 Ⅱ.金融衍生工具交易需支付大额的保证金或权利金才可签订大额合约 Ⅲ.金融衍生工具的价值与基础产品或基础变量紧密联系、规则变动 Ⅳ.金融衍生工具的交易后果取决于交易者对基础工具(变量）未来价格(数值)的预测和判断的准确程度,<p>AⅠ.Ⅱ</p><p>BⅢ.Ⅳ</p><p>CⅠ.Ⅳ</p><p>DⅡ.Ⅲ</p>,4,B,衍生产品类证券产品的基本特征：①跨期性。跨期性是指金融衍生工具会影响交易者在未来一段时间内 或未来某时间上的现金流。②杠杆性。杠杆性是指金融衍生工具交易一般只需支付少量的保证金或权利 金就可签订大额合约。③联动性。联动性是指金融衍生工具的价值与基础产品或基础变量紧密联系、规 则变动。④不确定性或高风险性。不确定性是指金融衍生工具的交易后果取决于交易者对基础工具(变量) 未来价格(数值)的预测和判断的准确程度。,0,0
1,(单选题)下列说法正确的是（ ）。 Ⅰ.零长模型和不变长模型都是可变长模型的特例 Ⅱ.在二元长模型中，当两个阶段的股息增长率都为零时，二元长模型就是零长模型 Ⅲ.当两个阶段的股息增长率相等且不为零时，二元增长模型就是不变增长模型 Ⅳ.相比较而言，不变长模型更为接近实际情况,<p>AⅠ.Ⅱ.Ⅳ</p><p>BⅠ.Ⅲ.Ⅳ</p><p>CⅡ.Ⅲ.Ⅳ</p><p>DⅠ.Ⅱ.Ⅲ</p>,4,D,相对而言，二元长模型更为接近实际情况。,0,0
